account_id,year_month_won,upgraded_boolean,age_in_months,pre_upgrade_plan,post_upgrade_plan,upgrade_levels,num_agents,mrr_pre_upgrade,mrr_post_upgrade,mrr_delta,num_trig,num_automations,num_tags,num_macros,num_groups,num_orgs,num_fields,enabled_HC,enabled_redaction,enabled_insights,enabled_talk,enabled_widget,enabled_csat,enabled_hours,enabled_slas,enabled_HCcode,enabled_community,num_apps,num_tix_solved_last60d
70796,201512,0,11,Plus,n/a,0,26,910,910,0,28,4,10502,51,14,47,4,1,1,1,0,1,1,1,0,1,1,3,4527
70804,201609,0,2,"Enterprise (Legacy)",n/a,0,238,14103.9,14103.9,0,155,8,1045134,548,43,6,42,1,0,1,0,1,1,0,0,1,NULL,9,711855
119516,201512,0,11,"Enterprise (Legacy)",n/a,0,11,715,715,0,21,4,26897,36,4,419,23,1,0,1,0,1,1,1,0,0,1,11,65241
132242,201606,0,5,Professional,n/a,0,20,1180,1180,0,18,5,63087,19,18,24,8,0,0,1,0,0,0,1,0,NULL,NULL,0,6177
142241,201603,0,8,"Enterprise (Legacy)",n/a,0,9,198,198,0,91,16,12850,60,48,15,6,0,0,1,0,0,1,1,0,NULL,NULL,1,522
157607,201602,0,9,Team,n/a,0,2,50,50,0,3,2,9331,98,14,1,4,0,0,NULL,0,0,0,1,0,0,1,0,301
190915,201609,0,2,"Enterprise (Legacy)",n/a,0,11,44.8,44.8,0,11,3,13453,25,3,3,8,1,0,1,1,1,1,1,0,1,NULL,2,1018
190974,201609,0,2,"Enterprise (Legacy)",n/a,0,11,22.4,22.4,0,8,4,12443,13,1,1,0,1,0,1,0,1,1,1,0,1,NULL,1,1529
199341,201602,0,9,"Enterprise (Legacy)",n/a,0,7,833,833,0,8,1,5133,20,2,12,0,1,0,1,1,0,0,1,0,0,1,1,598
223513,201611,0,0,"Enterprise (Legacy)",n/a,0,18,22.4,22.4,0,17,2,20131,86,7,4,7,0,0,1,0,1,1,0,0,NULL,NULL,3,5661
227902,201512,0,11,"Enterprise (Legacy)",n/a,0,18,20,20,0,17,2,19954,88,8,1,9,0,0,1,0,1,1,1,0,NULL,NULL,5,5110
260102,201511,0,12,Plus,n/a,0,5,472,472,0,9,1,21574,100,3,2,2,0,0,1,1,1,1,1,0,0,1,4,22368
267728,201604,0,7,"Enterprise (Legacy)",n/a,0,2,198,198,0,10,1,7207,167,2,1,0,0,0,NULL,0,0,0,1,0,NULL,NULL,0,757
292649,201603,0,8,"Enterprise (Legacy)",n/a,0,6,245,245,0,7,2,1761,4,1,2,1,1,0,1,0,0,0,1,0,0,1,0,320
307044,201605,0,6,Professional,n/a,0,13,767,767,0,9,3,19371,12,3,1,3,1,0,NULL,0,1,0,0,0,0,1,2,5292
313859,201610,0,1,Enterprise,n/a,0,11,500,500,0,79,12,22068,96,14,1,13,1,0,1,0,1,1,1,1,1,NULL,14,22498
314277,201511,0,12,"Enterprise (Legacy)",n/a,0,11,28,28,0,123,12,84698,178,16,0,14,1,0,1,0,1,1,1,1,1,NULL,12,49824
344996,201607,0,4,"Enterprise (Legacy)",n/a,0,12,80,80,0,47,6,14068,199,45,32,10,1,0,1,0,1,1,0,0,1,1,8,16736
348786,201611,0,0,Enterprise,n/a,0,20,1287,1287,0,25,5,112507,93,12,41,7,1,0,1,1,1,1,1,0,1,NULL,4,38808
404093,201511,0,12,Starter,n/a,0,1,1,1,0,8,1,0,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,0,NULL
432048,201603,0,8,Enterprise,n/a,0,7,557.19,557.19,0,39,12,10137,20,3,274,69,1,0,1,0,1,1,0,0,1,1,4,3304
452776,201603,0,8,"Enterprise (Legacy)",n/a,0,6,475.2,475.2,0,5,1,8598,21,2,2,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,741
459585,201611,0,0,"Enterprise (Legacy)",n/a,0,8,208.5,208.5,0,54,2,49793,8,2,4,30,1,0,1,0,0,0,0,0,1,NULL,0,629
469524,201602,0,9,"Enterprise (Legacy)",n/a,0,1,125,125,0,6,1,263,5,1,1,2,1,0,NULL,0,0,0,0,0,0,1,0,NULL
474212,201602,0,9,Team,n/a,0,10,250,250,0,26,17,8814,31,5,6,53,1,0,1,0,0,1,1,0,0,1,3,3030
485368,201609,0,2,Professional,n/a,0,30,206.5,206.5,0,6,3,102,4,3,2,0,1,0,NULL,0,1,1,0,0,1,NULL,3,0
495599,201611,0,0,"Enterprise (Legacy)",n/a,0,59,60,60,0,13,2,31665,29,12,1768,23,1,1,1,0,1,1,1,0,1,NULL,4,6340
516696,201609,0,2,Professional,n/a,0,13,371.7,371.7,0,13,3,1121,47,5,2,3,1,0,1,0,1,0,0,0,1,NULL,3,19338
517497,201609,0,2,"Enterprise (Legacy)",n/a,0,19,432,432,0,9,3,90039,26,4,2,19,1,0,1,1,1,1,0,0,1,1,13,383188
520915,201609,0,2,Professional,n/a,0,150,1239,1239,0,36,6,31189,5,9,90,17,1,0,1,0,1,1,0,1,1,NULL,3,9918
526650,201601,0,10,Professional,n/a,0,1,59,59,0,21,5,30466,146,1,1,9,1,0,NULL,0,1,0,0,0,1,NULL,2,4904
527163,201511,0,12,Regular,n/a,0,6,144,144,0,12,3,1002,0,1,4,2,1,0,NULL,0,0,1,1,0,0,1,0,201
528430,201602,0,9,"Enterprise (Legacy)",n/a,0,9,1190,1190,0,11,1,59898,24,1,4,12,1,0,1,0,1,0,0,0,1,NULL,3,46107
532153,201603,0,8,"Enterprise (Legacy)",n/a,0,2,158.4,158.4,0,6,2,32,5,2,39,6,1,0,NULL,0,1,1,1,0,1,NULL,0,NULL
534236,201603,0,8,Enterprise,n/a,0,1,125,125,0,9,4,28,4,3,4,6,1,0,1,0,1,0,0,0,1,1,0,12
537336,201608,0,3,"Enterprise (Legacy)",n/a,0,10,216,216,0,9,3,40223,89,3,1,23,1,0,1,0,1,1,0,0,1,1,9,143280
552704,201601,0,10,Professional,n/a,0,25,1225,1225,0,11,2,2766,4,7,3,33,1,0,1,0,0,1,1,1,1,NULL,0,461
554593,201604,0,7,"Enterprise (Legacy)",n/a,0,14,432,432,0,19,5,280059,106,6,0,29,1,0,1,0,1,1,1,0,1,NULL,15,460170
557355,201602,0,9,Enterprise,n/a,0,1,125,125,0,9,1,8,5,1,1,3,1,0,NULL,0,0,0,1,0,0,1,0,NULL
561148,201609,0,2,Professional,n/a,0,30,371.7,371.7,0,9,1,5741,4,4,2,0,1,0,NULL,0,1,0,0,0,1,NULL,1,2341
566437,201511,0,12,Professional,n/a,0,4,236,236,0,8,0,249,3,11,18,6,1,0,NULL,0,0,0,0,0,1,NULL,0,0
567176,201603,0,8,Professional,n/a,0,12,708,708,0,11,7,4720,17,2,3217,15,1,0,1,0,0,1,1,0,1,1,1,232
575044,201603,0,8,Team,n/a,0,3,57,57,0,6,2,977,13,3,30,22,1,0,NULL,0,0,0,1,0,1,NULL,0,362
579067,201609,0,2,Professional,n/a,0,30,82.6,82.6,0,9,1,92,4,3,2,0,1,0,NULL,0,0,0,0,0,0,1,0,0
580963,201512,0,11,Professional,n/a,0,2,118,118,0,9,4,2353,4,3,1,0,1,0,1,0,1,1,1,0,1,NULL,1,1219
598226,201604,0,7,"Enterprise (Legacy)",n/a,0,15,576,576,0,11,3,495889,34,4,2,27,1,0,1,0,0,1,0,0,1,NULL,9,1682190
599862,201512,0,11,Team,n/a,0,10,250,250,0,9,2,715,23,4,1,2,1,0,NULL,0,1,1,0,0,1,1,4,17448
604171,201603,0,8,Enterprise,n/a,0,35,4455,4455,0,21,8,54955,34,22,275,108,1,0,1,1,1,1,0,1,1,1,8,32832
618981,201609,0,2,Professional,n/a,0,150,206.5,206.5,0,9,1,177,4,2,2,0,1,0,NULL,0,0,0,0,0,1,NULL,0,0
622843,201609,0,2,Professional,n/a,0,4,236,236,0,9,2,601,4,3,2,3,1,0,1,0,0,1,0,0,1,NULL,1,174
634921,201511,0,12,Starter,n/a,0,2,4,4,0,7,1,2,4,1,1,0,1,0,NULL,0,0,0,0,0,0,1,0,0
641048,201609,0,2,Professional,n/a,0,150,413,413,0,3,2,7125,15,3,2,7,1,0,1,1,1,1,1,0,1,1,1,7168
642615,201603,0,8,"Enterprise (Legacy)",n/a,0,9,891,891,0,14,4,28125,10,4,2,8,0,0,1,0,1,0,1,0,0,1,2,3202
650775,201511,0,12,Essential,n/a,0,7,72,72,0,5,1,25,7,1,1,0,0,0,NULL,0,0,0,0,0,0,1,0,756
655155,201512,0,11,"Enterprise Elite",n/a,0,750,43688.2,43688.2,0,37,4,2687358,28,28,42620,68,0,1,1,0,1,0,0,1,1,1,7,3579912
656688,201511,0,12,Starter,n/a,0,2,2,2,0,7,1,7,4,1,1,0,1,0,NULL,0,0,0,0,0,0,1,0,3
657053,201512,0,11,Team,n/a,0,1,19,19,0,16,5,1595,10,11,7,5,1,0,NULL,0,1,0,0,0,0,1,3,468
658205,201601,0,10,Professional,n/a,0,102,3646.2,3646.2,0,20,6,79446,21,14,490,7,1,0,1,0,1,1,1,0,1,1,12,256560
660266,201512,0,11,"Enterprise (Legacy)",n/a,0,15,2724.71,2724.71,0,8,7,9692,9,6,265,23,1,0,1,0,1,1,0,0,1,1,11,102696
663075,201610,0,1,"Enterprise (Legacy)",n/a,0,110,2850,2850,0,4,1,3827,15,10,1,9,1,0,1,0,0,0,1,0,0,1,3,0
667994,201511,0,12,Starter,n/a,0,1,1,1,0,7,1,0,4,1,1,0,1,0,NULL,0,0,0,0,0,1,1,0,NULL
669224,201608,0,3,"Enterprise (Legacy)",n/a,0,17,396,396,0,34,5,37748,159,4,1,19,1,0,1,0,1,1,1,0,1,NULL,11,144078
675400,201602,0,9,Professional,n/a,0,4,137.2,137.2,0,8,1,18739,71,2,2,9,0,0,1,0,1,0,0,0,0,1,3,17328
675670,201511,0,12,"Enterprise (Legacy)",n/a,0,7,498.98,498.98,0,18,2,157,6,9,1,5,1,1,NULL,0,1,1,0,0,1,1,0,1834
677094,201602,0,9,"Enterprise (Legacy)",n/a,0,10,1250,1250,0,7,1,112686,370,7,1,10,1,0,1,0,0,0,0,0,0,1,3,448392
682621,201512,0,11,Enterprise,n/a,0,191,14325,14325,0,48,4,12893347,310,15,2,46,1,1,1,0,1,1,0,1,1,1,11,3274722
683072,201511,0,12,Starter,n/a,0,3,3,3,0,7,3,5,4,9,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,42
683947,201604,0,7,Enterprise,n/a,0,15,2500,2500,0,10,4,13352,40,5,517,11,1,0,1,1,0,1,0,0,1,NULL,5,41330
687419,201511,0,12,Plus,n/a,0,21,1014.3,1014.3,0,18,1,167721,38,7,11,4,1,1,1,1,1,1,1,0,0,1,9,265113
690872,201511,0,12,Professional,n/a,0,1,59,59,0,8,1,0,4,2,1,0,1,0,NULL,0,1,0,0,0,1,1,0,NULL
692026,201609,0,2,Professional,n/a,0,150,495.6,495.6,0,10,6,26775,91,9,10819,29,1,0,1,0,1,1,0,0,1,NULL,5,38910
692210,201511,0,12,Starter,n/a,0,3,3,3,0,8,2,1,5,2,5,0,1,0,NULL,0,1,0,1,0,0,1,2,0
696864,201512,0,11,Professional,n/a,0,20,980,980,0,7,2,5192,6,2,574,3,1,0,1,0,0,1,0,0,1,1,1,635
699557,201511,0,12,Starter,n/a,0,3,6,6,0,7,1,2,4,1,1,0,1,0,NULL,0,0,0,0,0,1,1,0,3
699857,201512,0,11,Plus,n/a,0,4,276,276,0,12,6,767,2,3,2,8,0,0,1,0,1,1,1,1,0,1,5,1335
700596,201511,0,12,Professional,n/a,0,2,98,98,0,7,1,0,4,1,1,0,1,0,NULL,0,0,0,0,0,1,NULL,0,NULL
701587,201601,0,10,Team,n/a,0,1,25,25,0,7,1,0,4,1,1,0,1,0,NULL,0,1,0,0,0,1,1,0,224
703635,201511,0,12,Team,n/a,0,3,54.97,54.97,0,4,1,647,19,3,1,1,1,0,NULL,0,1,0,0,0,0,1,1,845
713509,201511,0,12,Starter,n/a,0,1,1,1,0,8,1,2,4,4,2,0,1,0,NULL,0,1,0,0,0,0,1,2,NULL
716393,201511,0,12,Essential,n/a,0,5,45,45,0,5,1,441,4,1,19,1,0,0,NULL,0,1,0,0,0,0,1,1,126
717154,201511,0,12,Plus,n/a,0,2,132.26,132.26,0,7,1,32,4,3,11,0,1,0,NULL,1,0,0,1,0,0,1,0,3
720734,201610,0,1,Essential,n/a,0,11,30,30,0,6,0,6,18,3,0,0,0,0,NULL,0,1,0,0,0,0,1,1,1059
722207,201511,0,12,Regular,n/a,0,1,29,29,0,7,1,2,4,1,1,0,1,0,NULL,0,0,0,0,0,0,1,0,4
722831,201601,0,10,"Enterprise (Legacy)",n/a,0,68,7128,7128,0,92,4,49820,13,14,2,124,1,0,1,0,1,1,0,1,1,NULL,18,915660
723345,201511,0,12,Essential,n/a,0,5,25,25,0,5,1,0,4,3,2,0,0,0,NULL,0,1,0,0,0,NULL,NULL,0,157
723543,201512,0,11,"Enterprise (Legacy)",n/a,0,5,594,594,0,49,8,52243,37,6,2,32,1,0,1,0,1,1,0,0,1,1,8,285768
723594,201601,0,10,Essential,n/a,0,6,30,30,0,6,1,151,4,2,3,1,1,0,NULL,0,0,0,0,0,0,1,0,39
724348,201602,0,9,Essential,n/a,0,1,5,5,0,6,1,0,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,NULL
725563,201512,0,11,Essential,n/a,0,1,9,9,0,5,1,0,4,1,1,0,1,0,NULL,0,1,0,0,0,1,1,1,0
727954,201511,0,12,Essential,n/a,0,1,9,9,0,5,1,2,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,0,0
728361,201511,0,12,Essential,n/a,0,1,5,5,0,5,1,0,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,0,0
728523,201601,0,10,Enterprise,n/a,0,32,3168,3168,0,24,8,47236,146,2,2,11,1,1,1,0,1,1,0,0,1,1,7,320670
728942,201601,0,10,Essential,n/a,0,2,10,10,0,5,1,0,4,1,1,0,1,0,NULL,0,0,0,0,0,0,1,0,NULL
730226,201511,0,12,Starter,n/a,0,1,1,1,0,7,2,0,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,1,9
730490,201512,0,11,Essential,n/a,0,1,9,9,0,5,1,2,4,1,1,0,1,0,NULL,0,0,0,0,0,1,1,0,NULL
730639,201608,0,3,Professional,n/a,0,2,98,98,0,8,2,2,4,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0
731536,201602,0,9,Starter,n/a,0,1,2,2,0,7,1,2,4,1,1,0,1,0,NULL,0,0,0,0,0,1,1,0,NULL
732124,201511,0,12,Essential,n/a,0,1,5,5,0,5,1,18,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,1,0
733640,201609,0,2,Professional,n/a,0,150,247.8,247.8,0,9,2,3022,4,3,2,19,1,0,1,0,0,1,0,0,1,NULL,1,2088
733912,201511,0,12,Starter,n/a,0,3,3.3,3.3,0,7,1,0,4,1,1,0,0,0,NULL,0,0,0,0,0,0,1,0,2
735629,201511,0,12,Team,n/a,0,2,50,50,0,7,1,2,4,1,1,0,1,0,NULL,0,0,0,0,0,1,1,0,20
737126,201512,0,11,Team,n/a,0,1,25,25,0,11,1,84,0,1,2,1,0,0,NULL,1,1,0,1,0,0,1,8,32
737645,201511,0,12,Team,n/a,0,1,27.48,27.48,0,7,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,0,1,0,NULL
738375,201601,0,10,Essential,n/a,0,7,35,35,0,5,1,1156,8,1,1,0,1,0,NULL,0,1,0,0,0,1,1,0,391
739010,201512,0,11,Essential,n/a,0,1,5.5,5.5,0,5,1,0,4,1,1,0,0,0,NULL,0,1,0,0,0,0,1,1,0
740133,201511,0,12,Professional,n/a,0,1,49,49,0,8,2,29,6,1,1,0,1,1,NULL,0,1,0,1,1,0,1,6,498
740349,201601,0,10,Essential,n/a,0,1,9,9,0,5,1,1,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,1,NULL
742240,201601,0,10,Essential,n/a,0,3,27,27,0,5,1,0,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,0,0
742898,201512,0,11,Essential,n/a,0,4,20,20,0,5,1,100,4,1,1,0,0,0,NULL,0,1,0,0,0,0,1,1,1466
743652,201511,0,12,Regular,n/a,0,3,95.65,95.65,0,8,3,0,165,1,1,1,0,0,NULL,0,1,0,0,0,0,1,2,6164
743791,201511,0,12,Starter,n/a,0,2,2,2,0,7,6,3,4,1,3,0,1,0,NULL,0,1,0,1,0,0,1,0,3
744966,201512,0,11,"Enterprise (Legacy)",n/a,0,6,916.89,916.89,0,7,1,3,4,4,2,0,0,0,NULL,0,1,0,0,0,0,1,1,NULL
745116,201511,0,12,Plus,n/a,0,6,289.8,289.8,0,7,2,1570,4,1,1,0,0,0,NULL,0,1,1,0,0,0,1,0,420
745425,201511,0,12,Plus,n/a,0,9,621,621,0,13,15,9074,9,6,58,10,1,0,1,0,1,1,1,0,0,1,4,7580
746202,201511,0,12,Plus,n/a,0,1,69,69,0,7,5,19,4,1,1,0,1,0,NULL,0,1,1,0,0,0,1,1,102
746619,201511,0,12,Regular,n/a,0,1,29,29,0,7,1,0,4,1,1,0,1,0,NULL,0,0,0,0,0,1,NULL,1,0
747038,201511,0,12,Professional,n/a,0,9,583.77,583.77,0,21,14,16030,75,4,1,6,1,0,1,0,1,1,0,0,1,1,6,20322
747256,201512,0,11,Plus,n/a,0,1,66.13,66.13,0,7,1,0,4,1,3,0,1,0,NULL,0,1,0,0,0,0,1,0,1
747321,201512,0,11,"Enterprise (Legacy)",n/a,0,20,1946,1946,0,11,2,2375,6,6,240,2,1,0,1,0,1,0,0,0,1,1,2,1560
748015,201511,0,12,Plus,n/a,0,5,345,345,0,7,1,58,4,2,5,3,1,0,NULL,0,1,0,0,0,1,1,0,0
748575,201607,0,4,Essential,n/a,0,1,5.5,5.5,0,6,1,138118,4,2,286,5,1,0,NULL,0,1,0,0,0,1,1,0,NULL
749216,201512,0,11,"Enterprise (Legacy)",n/a,0,26,2708.31,2708.31,0,14,4,105386,2,13,7103,29,1,0,1,0,1,0,0,0,0,1,5,50450
749445,201511,0,12,Starter,n/a,0,1,1,1,0,7,2,939,4,1,1,0,1,0,NULL,0,1,0,1,0,0,1,3,0
749715,201603,0,8,Professional,n/a,0,3,161.61,161.61,0,6,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,NULL,4,3192
749716,201603,0,8,Enterprise,n/a,0,18,1959.1,1959.1,0,10,3,23726,125,12,16007,14,0,0,1,0,1,0,0,1,NULL,NULL,9,21006
750684,201601,0,10,Professional,n/a,0,1,64.86,64.86,0,7,1,0,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,0,0
751374,201603,0,8,Professional,n/a,0,12,411.6,411.6,0,8,2,7248,4,8,33,6,0,0,1,0,0,1,0,0,NULL,NULL,0,1847
751781,201511,0,12,"Enterprise (Legacy)",n/a,0,4,376.04,376.04,0,9,3,1271,4,2,1,17,1,0,1,0,0,0,0,0,0,1,1,93
752559,201512,0,11,Professional,n/a,0,10,490,490,0,7,1,2624,4,3,133,0,1,0,NULL,0,0,0,1,1,0,1,3,3012
753151,201601,0,10,Regular,n/a,0,2,29,29,0,6,1,0,4,2,1,0,1,0,NULL,0,1,0,0,0,1,1,1,0
753737,201511,0,12,Plus,n/a,0,4,236,236,0,7,1,67,5,3,2,3,0,0,NULL,0,0,0,0,0,0,1,0,69
753747,201511,0,12,Starter,n/a,0,1,1,1,0,7,2,0,6,1,1,0,1,0,NULL,0,1,0,0,0,0,1,2,NULL
753925,201603,0,8,Enterprise,n/a,0,190,15437.5,15437.5,0,30,16,148694,18,35,292,6,1,1,1,0,1,1,1,1,1,1,4,2117960
754016,201512,0,11,"Enterprise (Legacy)",n/a,0,15,1875,1875,0,29,13,161602,35,9,26152,25,1,1,1,0,1,1,1,0,1,1,13,37310
754130,201602,0,9,Team,n/a,0,4,114,114,0,8,1,198,4,4,9,13,1,0,NULL,1,1,0,0,0,0,1,1,77
754690,201511,0,12,"Enterprise (Legacy)",n/a,0,15,1485,1485,0,9,5,10507,18,3,7,39,1,0,1,0,1,0,0,0,1,1,6,66144
754728,201511,0,12,Starter,n/a,0,1,1,1,0,7,1,0,5,1,7,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,NULL
756232,201511,0,12,Starter,n/a,0,1,1,1,0,7,1,0,5,1,1,0,0,0,NULL,0,1,0,0,0,0,1,0,NULL
757955,201512,0,11,Essential,n/a,0,1,5,5,0,6,1,2,14,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,0,47
758002,201512,0,11,Professional,n/a,0,13,735,735,0,17,9,11614,81,6,2,19,1,1,1,1,1,1,1,0,1,1,6,20634
758764,201512,0,11,Team,n/a,0,3,50,50,0,8,1,3,4,1,27,1,1,0,NULL,0,1,0,0,0,1,1,1,14
759568,201512,0,11,Essential,n/a,0,1,9.89,9.89,0,5,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,NULL
760324,201603,0,8,Enterprise,n/a,0,17,1683,1683,0,16,2,22897,11,13,1225,2,1,0,1,0,1,1,0,0,1,1,2,24348
760990,201512,0,11,"Enterprise (Legacy)",n/a,0,5,583.8,583.8,0,16,1,348,4,10,34,1,1,0,NULL,0,0,0,0,0,1,1,0,154
761720,201511,0,12,Starter,n/a,0,3,6,6,0,12,1,243,4,2,3,1,1,0,NULL,0,1,0,0,0,0,1,0,211
762840,201603,0,8,Enterprise,n/a,0,82,6490.77,6490.77,0,85,3,6319116,388,39,6,50,1,0,1,0,1,0,1,0,1,1,6,3619482
762929,201603,0,8,Essential,n/a,0,1,5,5,0,6,1,0,2,1,1,0,1,0,NULL,0,0,0,0,0,1,1,0,NULL
763069,201511,0,12,Essential,n/a,0,3,29.68,29.68,0,6,1,328,15,2,2,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,620
763216,201511,0,12,Team,n/a,0,6,114,114,0,17,1,6363,28,5,1,2,1,0,NULL,0,1,0,0,0,1,1,3,2835
763250,201512,0,11,Professional,n/a,0,15,826,826,0,14,8,1012,4,3,66,7,1,0,NULL,0,1,1,1,0,1,1,8,528
763304,201512,0,11,Essential,n/a,0,1,5,5,0,5,1,11,4,2,1,2,1,0,NULL,0,0,0,0,0,0,1,0,NULL
763433,201511,0,12,"Enterprise (Legacy)",n/a,0,25,2790,2790,0,88,3,888468,29,2,1256,67,1,0,1,0,0,0,0,0,1,NULL,11,826309
763533,201511,0,12,Team,n/a,0,1,25,25,0,7,1,0,4,1,0,0,1,0,NULL,0,0,0,0,0,0,1,0,0
764025,201601,0,10,Essential,n/a,0,1,5,5,0,5,1,2,4,1,1,0,1,0,NULL,0,0,0,0,0,0,1,0,NULL
764027,201603,0,8,Team,n/a,0,7,133,133,0,6,3,9897,5,4,3,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,5122
764773,201512,0,11,Plus,n/a,0,4,354,354,0,9,3,4350,25,1,351,1,1,0,1,0,1,0,0,0,1,1,3,2847
765340,201511,0,12,Plus,n/a,0,1,70.36,70.36,0,7,3,11,4,2,2,0,0,1,NULL,1,1,0,1,0,0,1,4,148
766101,201602,0,9,Essential,n/a,0,1,9,9,0,6,1,63,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,0,1
766105,201601,0,10,Essential,n/a,0,1,6.12,6.12,0,6,1,8,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,0,0
767056,201601,0,10,Team,n/a,0,1,18.37,18.37,0,7,2,0,4,1,2,0,1,0,NULL,0,0,0,1,0,0,1,0,NULL
767265,201511,0,12,"Enterprise (Legacy)",n/a,0,7,681.1,681.1,0,28,9,987,7,9,8,19,1,0,1,0,1,1,0,0,1,NULL,1,46
767355,201602,0,9,Professional,n/a,0,12,588,588,0,9,1,2347,2,5,123,3,1,0,1,0,1,1,1,0,1,1,1,604
767744,201602,0,9,Essential,n/a,0,1,9,9,0,6,1,0,4,1,1,0,1,0,NULL,0,1,0,0,0,1,1,0,NULL
768246,201511,0,12,Starter,n/a,0,1,1,1,0,7,1,0,4,1,3,0,0,0,NULL,0,0,0,0,0,0,1,0,NULL
768561,201512,0,11,Professional,n/a,0,5,324.32,324.32,0,5,0,305,4,2,22,2,1,0,NULL,0,0,1,1,0,1,1,1,11
768738,201512,0,11,Essential,n/a,0,4,20,20,0,5,1,48,5,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,226
768871,201512,0,11,Team,n/a,0,6,150,150,0,7,1,59,4,2,1,2,1,0,NULL,0,1,0,0,0,1,1,1,78
769158,201511,0,12,Team,n/a,0,5,95,95,0,8,1,104,5,7,17,1,0,0,NULL,0,1,0,0,0,0,1,4,244
769493,201512,0,11,"Enterprise (Legacy)",n/a,0,118,10192,10192,0,125,5,532769,51,34,14325,222,0,0,1,0,0,0,0,0,0,1,5,713230
769894,201601,0,10,Professional,n/a,0,6,413,413,0,2,1,3739,9,2,1,1,0,0,1,1,1,0,1,0,0,1,2,35544
770148,201512,0,11,Plus,n/a,0,5,422.16,422.16,0,8,0,63,6,7,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,2,1036
770235,201511,0,12,Starter,n/a,0,2,3.67,3.67,0,2,2,240,16,1,1,1,0,0,NULL,1,1,0,0,0,NULL,NULL,5,25455
770418,201601,0,10,Starter,n/a,0,3,3,3,0,5,1,0,4,3,1,0,0,0,NULL,0,0,0,0,0,0,1,0,56
770540,201601,0,10,Essential,n/a,0,1,5,5,0,6,1,0,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,0,68
771196,201603,0,8,Professional,n/a,0,25,2940,2940,0,14,9,21983,3,6,15455,1,1,0,1,0,1,1,0,1,1,NULL,1,442
772123,201604,0,7,Essential,n/a,0,2,10,10,0,6,1,0,4,1,1,0,0,0,NULL,0,0,0,0,0,0,1,0,NULL
772414,201511,0,12,Plus,n/a,0,1,69,69,0,8,3,1,4,1,1,0,1,0,NULL,0,1,0,0,0,1,1,3,0
773080,201602,0,9,Team,n/a,0,1,19,19,0,10,1,98,4,1,22,10,1,0,NULL,0,1,0,0,0,1,1,0,14
773335,201511,0,12,"Enterprise (Legacy)",n/a,0,69,9591,9591,0,9,2,257084,48,9,150,3,0,0,1,0,1,0,0,0,0,1,2,22330
773630,201512,0,11,"Enterprise (Legacy)",n/a,0,50,5421,5421,0,42,32,208539,30,12,3731,40,1,1,1,0,1,1,0,1,0,1,6,83244
774095,201512,0,11,Team,n/a,0,2,50,50,0,7,1,1,4,1,1,0,1,0,NULL,0,1,0,0,0,1,1,0,0
774526,201511,0,12,Starter,n/a,0,2,2,2,0,7,1,0,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,120
774543,201511,0,12,"Enterprise (Legacy)",n/a,0,34,4250,4250,0,18,7,216461,302,15,6,20,1,1,1,0,1,1,1,0,1,NULL,7,446656
774644,201512,0,11,Essential,n/a,0,3,15,15,0,5,1,26,4,1,1,0,1,0,NULL,0,1,0,1,0,0,1,1,78
775137,201512,0,11,Plus,n/a,0,830,32465,32465,0,167,23,10519300,814,69,262487,17,1,0,1,0,1,1,1,0,1,1,9,3904281
775147,201602,0,9,Professional,n/a,0,1,47.76,47.76,0,7,1,2,4,1,1,0,1,0,NULL,0,0,0,0,0,1,NULL,0,NULL
775529,201609,0,2,Enterprise,n/a,0,3,297,297,0,8,1,326,4,2,2,2,1,0,1,0,0,0,0,0,0,1,1,158
775663,201511,0,12,Plus,n/a,0,2,140.72,140.72,0,11,1,11,11,2,1,1,1,0,NULL,0,1,0,0,0,0,1,5,1380
776478,201602,0,9,Essential,n/a,0,1,5,5,0,6,1,0,4,1,1,0,1,0,NULL,0,0,0,0,0,0,1,0,NULL
