account_id,year_month_run,year_month_won,year_month_upgraded,upgraded_boolean,age_in_months,pre_upgrade_plan,post_upgrade_plan,upgrade_levels,num_agents,mrr_delta,num_trig,num_automations,num_tags,num_macros,num_groups,num_orgs,num_fields,enabled_HC,enabled_redaction,enabled_insights,enabled_talk,enabled_widget,enabled_csat,enabled_hours,enabled_slas,enabled_HCcode,enabled_community,num_apps,num_tix_solved
867120,201610,201512,201610,1,10,Team,Professional,1,2,172,7,3,34,4,2,1,0,1,0,NULL,1,1,0,0,0,0,1,2,22
867154,201605,201512,201605,1,5,Essential,Team,1,1,52,5,1,5,4,1,1,1,0,0,NULL,0,1,0,0,0,NULL,NULL,0,6
867214,201610,201512,201610,1,10,Professional,Enterprise,1,6,146,13,1,8992,32,5,2,22,1,0,1,0,1,0,0,0,0,1,0,1238
867270,201609,201511,201609,1,10,Team,Professional,1,18,918,15,1,246,6,17,694,3,1,0,NULL,1,1,0,0,0,1,1,7,95822
867301,201601,201512,201601,1,1,Essential,Team,1,4,56,6,1,1272,4,1,2,30,1,0,NULL,0,0,0,1,0,0,NULL,0,309
867797,201605,201512,201605,1,5,Essential,Professional,2,1,109,5,1,0,4,1,1,0,1,0,NULL,0,0,0,0,0,1,1,0,0
868183,201601,201511,201601,1,2,Team,Enterprise,2,10,125,3,3,80,4,2,1,0,0,0,NULL,1,1,0,1,0,0,NULL,1,377
868522,201607,201511,201607,1,8,Essential,Team,1,1,16,5,1,5,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,NULL
868790,201601,201511,201601,1,2,Essential,Team,1,1,16,5,1,2,4,1,1,0,1,0,NULL,0,0,0,0,0,0,NULL,0,NULL
869089,201606,201601,201606,1,5,Team,Professional,1,1,79,6,1,13,4,1,1,1,1,0,NULL,0,0,0,0,0,0,1,0,17
869653,201601,201512,201601,1,1,Essential,Team,1,14,224,5,1,10,4,1,1,0,0,0,NULL,0,0,0,0,0,0,NULL,0,87
869826,201604,201601,201604,1,3,Essential,Professional,2,2,88,6,1,2,4,1,1,0,1,0,NULL,0,0,0,0,0,0,1,0,NULL
869939,201603,201601,201603,1,2,Team,Enterprise,2,3,0,5,2,168,4,1,5,3,1,0,NULL,0,1,0,0,0,1,1,3,51
869962,201610,201606,201610,1,4,Essential,Team,1,2,28,6,1,1,4,1,1,0,1,0,NULL,0,1,0,0,0,1,1,2,6
869973,201610,201512,201610,1,10,Essential,Team,1,2,32,6,1,114,5,1,1,0,1,0,NULL,1,1,0,0,0,1,1,1,697
870094,201607,201512,201607,1,7,Team,Professional,1,5,170,6,1,325,4,1,1,2,1,0,NULL,1,0,0,0,0,0,1,1,96
870153,201602,201512,201602,1,2,Essential,Professional,2,6,264,5,1,303,95,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,2932
870271,201602,201601,201602,1,1,Plus,Enterprise,1,1,56,7,2,2,4,1,2,3,1,0,NULL,0,1,1,0,0,0,1,4,4
870318,201605,201512,201605,1,5,Essential,Team,1,5,37,5,1,2,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,0,13
870528,201602,201601,201602,1,1,Essential,Team,1,2,28,6,1,24,9,1,3,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,78
870675,201602,201512,201602,1,2,Essential,Team,1,2,367,5,1,37,23,2,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,458
870741,201602,201601,201602,1,1,Essential,Team,1,1,14,5,1,3,4,1,1,0,0,0,NULL,0,1,0,0,0,0,NULL,0,20
870820,201608,201512,201608,1,8,Professional,Enterprise,1,8,646,13,2,2750,11,3,1,3,1,0,NULL,0,0,0,1,0,1,1,3,1383
870852,201606,201601,201606,1,5,Team,Professional,1,11,1266,12,2,542,4,6,1,1,1,0,NULL,0,1,0,0,0,1,1,2,48
870936,201608,201512,201608,1,8,Essential,Team,1,1,33,7,1,12,4,1,1,0,0,0,NULL,0,1,0,0,0,0,1,1,38
871036,201611,201512,201611,1,11,Team,Professional,1,9,129,7,2,13498,6,3,2,6,1,0,NULL,0,1,0,0,0,1,1,2,6924
871148,201604,201601,201604,1,3,Team,Professional,1,2,78,5,1,489,12,1,1,0,1,0,NULL,0,1,0,0,0,0,1,1,609
871631,201602,201601,201602,1,1,Team,Professional,1,7,238,12,1,173,4,1,47,1,1,0,NULL,0,0,0,1,0,1,NULL,3,285
871635,201605,201604,201605,1,1,Essential,Team,1,1,16,6,1,2,4,1,2,0,1,0,NULL,0,0,0,0,0,0,1,0,NULL
871691,201603,201601,201603,1,2,Professional,Enterprise,1,5,250,6,1,34,4,6,2,0,1,0,NULL,0,1,0,0,0,0,1,9,1332
871828,201602,201512,201602,1,2,Team,Professional,1,1,33,7,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,3
871913,201602,201601,201602,1,1,Essential,Team,1,2,62,5,1,2,7,1,1,0,0,0,NULL,0,0,0,0,0,0,NULL,1,6
871965,201601,201512,201601,1,1,Professional,Enterprise,1,2,207,5,1,41,4,1,1,0,0,0,NULL,0,1,0,0,0,0,NULL,1,2103
872013,201601,201512,201601,1,1,Team,Professional,1,3,45,7,1,2,4,3,1,0,1,0,NULL,0,1,0,0,0,1,NULL,3,1083
872020,201610,201601,201610,1,9,Team,Professional,1,3,102,60,11,81546,245,1,37,19,0,0,NULL,0,0,0,1,0,0,1,5,62455
872198,201603,201512,201603,1,3,Essential,Team,1,2,7,5,1,409,4,1,1,2,1,0,NULL,0,1,0,0,0,0,1,0,79
872242,201602,201512,201602,1,2,Team,Professional,1,2,60,11,3,506,5,1,14,2,1,0,NULL,0,1,0,0,0,1,NULL,2,332
872272,201610,201601,201610,1,9,Essential,Team,1,1,16,5,1,903,4,4,4,1,0,0,NULL,0,1,0,0,0,NULL,NULL,0,74
872430,201602,201601,201602,1,1,Essential,Team,1,1,14,6,1,2,4,1,1,1,1,0,NULL,0,0,0,0,0,0,NULL,0,0
872506,201605,201512,201605,1,5,Team,Professional,1,2,60,7,1,53,5,1,49,4,1,0,NULL,0,0,0,0,0,1,1,0,0
872749,201603,201601,201603,1,2,Team,Professional,1,10,485,7,1,51,4,5,1,1,1,0,NULL,0,1,0,0,0,0,1,0,NULL
872753,201607,201601,201607,1,6,Team,Professional,1,5,111,5,1,183,4,1,11,0,1,0,NULL,0,1,0,0,0,0,1,0,76
872920,201603,201601,201603,1,2,Essential,Team,1,1,14,7,1,2,4,1,3,0,1,0,NULL,0,1,0,0,0,1,1,0,0
873212,201605,201602,201605,1,3,Essential,Team,1,1,11,8,1,216,4,3,2,2,1,0,NULL,0,1,0,1,0,0,1,1,168
873340,201601,201512,201601,1,1,Professional,Enterprise,1,1,0,7,2,14,4,1,1,0,1,0,NULL,0,1,1,0,0,1,NULL,6,336
873496,201610,201602,201610,1,8,Team,Professional,1,6,27,7,2,318,26,3,1,1,0,0,NULL,0,0,0,1,0,0,1,5,695
873589,201605,201602,201605,1,3,Essential,Professional,2,2,41,6,1,2,4,1,1,0,1,0,NULL,0,0,0,0,0,0,1,0,131
873697,201609,201602,201609,1,7,Team,Professional,1,6,180,4,1,1589,5,2,1,6,0,0,NULL,0,1,0,0,0,0,1,0,165
873732,201610,201512,201610,1,10,Professional,Enterprise,1,1,0,7,0,1958,16,2,1,2,1,0,NULL,1,1,1,0,0,0,1,1,3416
874008,201603,201512,201603,1,3,Essential,Team,1,2,7,5,1,25,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,209
874084,201603,201602,201603,1,1,Essential,Team,1,2,8,6,1,36,4,1,3,0,0,0,NULL,1,0,0,0,0,NULL,NULL,1,804
874171,201609,201601,201609,1,8,Essential,Team,1,1,16,5,1,2,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,0,13
874229,201607,201601,201607,1,6,Team,Professional,1,3,-11,7,1,50,4,1,1,1,0,0,NULL,1,1,0,1,0,NULL,NULL,2,1926
874329,201609,201512,201609,1,9,Essential,Team,1,2,28,5,1,2,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,11
874337,201602,201601,201602,1,1,Essential,Team,1,3,-10,5,1,3,4,1,1,0,1,0,NULL,1,1,0,0,0,0,NULL,1,416
874428,201604,201602,201604,1,2,Essential,Team,1,5,30,6,1,63,4,1,1,1,0,0,NULL,0,1,0,1,0,0,1,1,NULL
874471,201605,201602,201605,1,3,Essential,Team,1,1,33,6,1,8,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,1,0
874500,201609,201602,201609,1,7,Essential,Team,1,1,14,6,1,0,4,1,1,1,0,0,NULL,0,0,0,1,0,0,1,0,0
874558,201604,201512,201604,1,4,Team,Professional,1,3,55,15,4,36180,38,1,2,9,0,0,NULL,0,1,0,0,0,NULL,NULL,5,82040
874700,201608,201604,201608,1,4,Essential,Team,1,3,48,6,1,130,4,1,1,11,0,0,NULL,0,1,0,0,0,NULL,NULL,1,884
874727,201603,201602,201603,1,1,Professional,Enterprise,1,3,147,8,1,256,6,9,2,6,0,0,1,0,1,1,0,0,0,1,4,320
874888,201602,201601,201602,1,1,Essential,Team,1,9,-20,5,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,0,NULL,0,2
874909,201607,201512,201607,1,7,Essential,Team,1,4,39,6,1,734,5,1,1,0,0,0,NULL,1,0,0,0,0,0,1,1,496
875154,201603,201512,201603,1,3,Professional,Enterprise,1,1,208,8,1,472,4,2,4,3,1,0,1,0,0,0,1,1,0,1,2,318
875217,201611,201512,201611,1,11,Essential,Professional,2,1,44,5,1,935,62,1,1,0,1,0,NULL,0,1,0,0,0,0,1,0,1043
875333,201606,201512,201606,1,6,Essential,Professional,2,2,46,6,1,31,8,1,1,1,1,0,NULL,0,1,0,0,0,1,1,0,30
875375,201610,201601,201610,1,9,Essential,Team,1,2,32,6,1,0,4,1,7,0,0,0,NULL,0,1,0,0,0,NULL,NULL,0,0
875419,201604,201601,201604,1,3,Team,Professional,1,1,34,7,2,26,4,4,5,2,1,0,NULL,0,1,0,1,0,0,1,4,0
875463,201610,201601,201610,1,9,Professional,Enterprise,1,8,370,11,1,130,4,6,110,1,1,0,NULL,0,1,0,0,0,1,1,2,64
875511,201603,201512,201603,1,3,Essential,Team,1,1,20,5,1,4,4,1,4,0,1,0,NULL,0,0,0,1,0,0,1,0,2
875618,201607,201606,201607,1,1,Essential,Team,1,1,14,6,1,5,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,1,2
875986,201606,201601,201606,1,5,Team,Professional,1,4,77,7,1,248,14,1,7,0,1,0,NULL,0,1,0,0,0,0,1,0,439
876040,201602,201601,201602,1,1,Team,Professional,1,1,30,2,2,104,4,1,1,5,1,0,NULL,0,1,0,0,0,0,NULL,3,57
876170,201602,201512,201602,1,2,Professional,Enterprise,1,16,686,15,1,3,4,4,35,2,0,0,1,0,0,0,1,1,NULL,NULL,0,7
876197,201604,201602,201604,1,2,Team,Professional,1,8,-75,5,1,40,4,4,1,4,0,0,NULL,0,1,0,0,0,0,1,5,285
876290,201609,201601,201609,1,8,Essential,Team,1,3,4,5,1,1,4,2,1,0,1,0,NULL,0,1,0,1,0,1,1,0,NULL
876312,201606,201601,201606,1,5,Essential,Professional,2,6,264,6,1,37,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,84
876356,201608,201601,201608,1,7,Professional,Enterprise,1,6,0,15,7,3294,4,4,38,8,1,0,1,0,1,1,1,1,0,1,2,1160
876444,201604,201601,201604,1,3,Essential,Team,1,1,14,5,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,NULL
876539,201606,201601,201606,1,5,Essential,Team,1,2,7,5,1,8,4,1,1,11,1,0,NULL,0,1,0,0,0,0,1,1,117
876721,201608,201601,201608,1,7,Essential,Team,1,1,41,5,1,7,4,1,2,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,28
876915,201601,201512,201601,1,1,Essential,Team,1,1,17,5,1,1,4,1,1,12,0,0,NULL,1,0,0,0,0,NULL,NULL,0,180
877028,201609,201601,201609,1,8,Team,Professional,1,29,37,5,7,15951,26,17,978,3,1,0,1,0,0,0,0,0,1,1,4,4104
877062,201609,201607,201609,1,2,Team,Professional,1,6,204,6,1,8,4,1,3,0,1,0,NULL,0,1,0,1,0,0,1,0,3
877094,201602,201601,201602,1,1,Team,Professional,1,8,213,5,3,236,14,4,1,2,1,0,NULL,1,1,0,0,0,1,1,5,4530
877149,201602,201601,201602,1,1,Essential,Professional,2,5,24,5,1,77,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,0,49
877258,201605,201512,201605,1,5,Professional,Enterprise,1,9,594,5,2,1553,6,4,2,0,0,0,1,0,1,1,0,0,0,1,3,13113
877259,201601,201512,201601,1,1,Essential,Team,1,4,-11,8,1,2,4,1,1,0,1,0,NULL,0,1,0,0,0,0,NULL,0,0
877597,201603,201601,201603,1,2,Team,Professional,1,3,111,5,1,4136,4,1,1,1,0,0,NULL,0,1,0,0,0,NULL,NULL,1,1477
877753,201608,201601,201608,1,7,Professional,Enterprise,1,2,257,2,1,322,65,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,2302
878367,201602,201512,201602,1,2,Essential,Team,1,1,14,5,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,0
878502,201611,201601,201611,1,10,Team,Professional,1,11,79,7,7,13,4,5,14,0,0,0,NULL,0,0,0,0,0,0,1,0,82
878922,201606,201601,201606,1,5,Team,Professional,1,1,34,7,1,1,4,1,1,0,1,0,NULL,0,1,0,1,0,1,1,2,NULL
880132,201605,201602,201605,1,3,Professional,Enterprise,1,2,132,25,6,38,175,11,1,1,1,0,NULL,0,1,1,1,0,0,1,2,12
880326,201607,201601,201607,1,6,Team,Professional,1,5,-28,5,2,508,9,1,3159,0,1,0,NULL,0,1,0,0,0,0,1,4,4304
880336,201602,201601,201602,1,1,Team,Professional,1,2,NULL,7,1,2,4,1,1,0,0,0,NULL,0,0,0,1,0,0,NULL,0,1
880753,201602,201601,201602,1,1,Essential,Team,1,5,76,6,1,2,4,2,2,0,0,0,NULL,0,0,0,1,0,NULL,NULL,0,21
880823,201605,201512,201605,1,5,Essential,Team,1,1,14,11,1,150,12,1,1,0,1,0,NULL,0,1,0,0,0,0,1,1,129
881194,201605,201601,201605,1,4,Team,Professional,1,2,68,10,2,372,4,5,2,1,0,0,NULL,0,1,0,0,0,0,1,0,39
881421,201606,201603,201606,1,3,Essential,Team,1,3,42,6,1,19,4,1,1,0,0,0,NULL,0,1,0,0,0,0,1,1,10
881446,201611,201601,201611,1,10,Team,Professional,1,7,238,3,2,83014,95,1,1,4,1,0,NULL,0,1,0,0,0,0,1,2,20252
881653,201602,201512,201602,1,2,Team,Professional,1,3,102,7,1,452,9,1,1,11,1,0,NULL,1,1,0,0,0,0,NULL,1,491
881690,201607,201601,201607,1,6,Team,Professional,1,1,34,7,2,1274,79,1,1,3,1,0,NULL,0,0,0,1,0,0,1,1,1010
881951,201610,201512,201610,1,10,Team,Professional,1,6,202,8,5,43353,45,6,1498,3,0,0,1,0,1,1,1,0,0,1,6,16746
881976,201607,201601,201607,1,6,Essential,Team,1,4,53,6,1,0,4,1,1,0,0,0,NULL,0,0,0,0,0,0,1,0,0
