ID,ID,Address,Latitude,Longitude,SalePrice,IsAStudio,Beds,Baths,Size,SizeUnit,LotSize,LotSizeUnit,BuiltInYear,YearOfSale,MonthOfSale,DayOfSale,WeekDayOfSale
745,64972695,"355 1st St UNIT 1702, San Francisco, CA",37787029,-122393600,1.57,False,2.0,2.0,1166.0,sqft,,,2004.0,2016,1,7,<built-in method weekday of Timestamp object at 0x10901ef50>
746,64972712,"355 1st St UNIT S1905, San Francisco, CA",37787031,-122393642,0.86,False,1.0,1.0,691.0,sqft,,,2004.0,2015,11,20,<built-in method weekday of Timestamp object at 0x10829f050>
747,64972881,"1 Crescent Way APT 1402, San Francisco, CA",37710850,-122390182,0.66,False,2.0,2.0,1063.0,sqft,,,2001.0,2015,12,31,<built-in method weekday of Timestamp object at 0x10829f0d0>
748,64972890,"101 Crescent Way APT 2102, San Francisco, CA",37710918,-122389238,0.488,False,2.0,2.0,1063.0,sqft,,,2001.0,2015,11,20,<built-in method weekday of Timestamp object at 0x10829f150>
749,67394276,"400 Beale St APT 408, San Francisco, CA",37786910,-122390925,0.699,False,1.0,1.0,694.0,sqft,,,2002.0,2015,11,24,<built-in method weekday of Timestamp object at 0x10829f1d0>
750,67394607,"200 Townsend St UNIT 45, San Francisco, CA",37778904,-122393325,0.875,False,1.0,2.0,856.0,sqft,,,2003.0,2015,12,7,<built-in method weekday of Timestamp object at 0x10829f250>
751,67394883,"380 10th St UNIT 27, San Francisco, CA",37771683,-122411809,1.15,False,2.0,2.0,1305.0,sqft,,,2004.0,2015,11,17,<built-in method weekday of Timestamp object at 0x10829f2d0>
752,67394898,"8300 Oceanview Ter APT 306, San Francisco, CA",37710480,-122467645,0.51,False,1.0,1.0,745.0,sqft,,,2002.0,2015,11,20,<built-in method weekday of Timestamp object at 0x10829f350>
753,67394949,"1452 Bush St UNIT 1, San Francisco, CA",37788838,-122421268,1.08,False,2.0,2.5,1176.0,sqft,,,2004.0,2015,12,10,<built-in method weekday of Timestamp object at 0x10829f3d0>
754,67395015,"8400 Oceanview Ter APT 218, San Francisco, CA",37710480,-122467645,0.542,False,1.0,1.0,700.0,sqft,,,2002.0,2015,12,21,<built-in method weekday of Timestamp object at 0x10829f450>
755,69817329,"955 Excelsior Ave, San Francisco, CA",37722655,-122425573,1.15,False,4.0,4.0,2134.0,sqft,2495.0,sqft,2005.0,2015,11,13,<built-in method weekday of Timestamp object at 0x10829f4d0>
756,69817812,"9 Lafayette St # 3, San Francisco, CA",37773411,-122417548,0.975,False,2.0,2.0,1215.0,sqft,,,2003.0,2015,12,11,<built-in method weekday of Timestamp object at 0x10829f550>
757,69817917,"200 Brannan St APT 413, San Francisco, CA",37783594,-122390725,0.995,False,1.0,2.0,1048.0,sqft,,,2004.0,2016,1,4,<built-in method weekday of Timestamp object at 0x10829f5d0>
758,69817944,"767 Bryant St, San Francisco, CA",37776359,-122401564,0.769,False,1.0,2.0,908.0,sqft,,,2002.0,2015,12,22,<built-in method weekday of Timestamp object at 0x10829f650>
759,69817953,"767 Bryant St APT 402, San Francisco, CA",37776359,-122401564,0.769,False,,,931.0,sqft,,,2002.0,2015,12,21,<built-in method weekday of Timestamp object at 0x10829f6d0>
760,69817957,"767 Bryant St APT 407, San Francisco, CA",37776354,-122401570,0.769,False,1.0,2.0,908.0,sqft,,,2002.0,2015,12,22,<built-in method weekday of Timestamp object at 0x10829f750>
761,69818990,"3 Lupine Ave, San Francisco, CA",37784322,-122449645,1.75,False,3.0,2.0,1700.0,sqft,,,1950.0,2015,12,18,<built-in method weekday of Timestamp object at 0x10829f7d0>
762,69819284,"501 Beale St UNIT 9H, San Francisco, CA",37786235,-122389068,1.95,False,2.0,2.0,1161.0,sqft,,,2006.0,2015,11,18,<built-in method weekday of Timestamp object at 0x10829f850>
763,69819412,"250 King St UNIT 410, San Francisco, CA",37777645,-122393430,0.759,False,1.0,1.0,822.0,sqft,,,2004.0,2015,12,1,<built-in method weekday of Timestamp object at 0x10829f8d0>
764,69819469,"250 King St UNIT 1304, San Francisco, CA",37777645,-122393430,0.645,False,1.0,1.0,587.0,sqft,,,2004.0,2015,11,12,<built-in method weekday of Timestamp object at 0x10829f950>
765,69819637,"260 King St UNIT 815, San Francisco, CA",37777641,-122393417,0.8,False,1.0,1.0,903.0,sqft,,,2004.0,2016,2,8,<built-in method weekday of Timestamp object at 0x10829f9d0>
766,69819664,"260 King St UNIT 1205, San Francisco, CA",37777191,-122393394,1.48,False,2.0,2.0,1488.0,sqft,,,2004.0,2015,11,16,<built-in method weekday of Timestamp object at 0x10829fa50>
767,69819708,"260 King St UNIT 421, San Francisco, CA",37777641,-122393417,0.731,False,1.0,1.0,695.0,sqft,,,2004.0,2015,12,15,<built-in method weekday of Timestamp object at 0x10829fad0>
768,69819769,"260 King St UNIT 723, San Francisco, CA",37775996,-122394828,1.01,False,2.0,2.0,928.0,sqft,,,2004.0,2015,11,17,<built-in method weekday of Timestamp object at 0x10829fb50>
769,69819845,"260 King St UNIT 769, San Francisco, CA",37777191,-122393394,0.815,False,1.0,1.0,748.0,sqft,,,2004.0,2015,11,20,<built-in method weekday of Timestamp object at 0x10829fbd0>
770,69819930,"2311 Scott St APT 1, San Francisco, CA",37791370,-122439704,2.72,False,3.0,2.0,1986.0,sqft,,,1965.0,2015,12,29,<built-in method weekday of Timestamp object at 0x10829fc50>
771,69820025,"270 Valencia St APT 503, San Francisco, CA",37768520,-122422592,0.89,False,2.0,1.0,747.0,sqft,,,2005.0,2015,12,18,<built-in method weekday of Timestamp object at 0x10829fcd0>
772,69820026,"270 Valencia St APT 505, San Francisco, CA",37768520,-122422592,0.89,False,1.0,1.0,657.0,sqft,,,2005.0,2015,12,18,<built-in method weekday of Timestamp object at 0x10829fd50>
773,69820035,"760 Treat Ave # 1, San Francisco, CA",37757970,-122413821,1.53,False,3.0,2.0,1275.0,sqft,,,1900.0,2015,12,14,<built-in method weekday of Timestamp object at 0x10829fdd0>
774,71713698,"50 Lansing St UNIT 201, San Francisco, CA",37786148,-122394291,1.2,False,2.0,2.0,1202.0,sqft,,,2006.0,2015,12,4,<built-in method weekday of Timestamp object at 0x10829fe50>
775,72547405,"35 Lakeshore Ct, Richmond, CA",37733787,-122490486,0.26,False,1.0,1.0,549.0,sqft,,,1991.0,2016,1,19,<built-in method weekday of Timestamp object at 0x10829fed0>
776,72549972,"15 Lakeshore Ct, Richmond, CA",37731563,-122494537,0.349,False,2.0,1.0,869.0,sqft,,,1991.0,2015,11,18,<built-in method weekday of Timestamp object at 0x10829ff50>
777,72554809,"209 Lakeshore Ct, Richmond, CA",37729995,-122497001,0.23,False,1.0,1.0,549.0,sqft,,,1991.0,2016,1,8,<built-in method weekday of Timestamp object at 0x10829e050>
778,79841177,"350 Broderick St APT 226, San Francisco, CA",37773649,-122438870,1.09,False,2.0,2.0,928.0,sqft,,,2007.0,2015,12,4,<built-in method weekday of Timestamp object at 0x10829e0d0>
779,79841585,"38 Belcher St APT 2, San Francisco, CA",37768651,-122430499,1.1,False,2.0,1.0,862.0,sqft,,,,2015,11,20,<built-in method weekday of Timestamp object at 0x10829e150>
780,79841626,"6542 Fulton St, San Francisco, CA",37771905,-122502038,0.8,False,2.0,1.0,994.0,sqft,,,1937.0,2015,12,8,<built-in method weekday of Timestamp object at 0x10829e1d0>
781,79843553,"1015 Ashbury St APT 2, San Francisco, CA",37764320,-122446342,1.35,False,2.0,2.0,1252.0,sqft,,,1913.0,2016,2,4,<built-in method weekday of Timestamp object at 0x10829e250>
782,79843912,"1327 Cabrillo St, San Francisco, CA",37774707,-122472938,1.28,False,3.0,1.0,1755.0,sqft,,,1922.0,2015,12,14,<built-in method weekday of Timestamp object at 0x10829e2d0>
783,79844263,"555 4th St, San Francisco, CA",37779422,-122396712,0.788,False,1.0,1.0,670.0,sqft,1.0,ac,2006.0,2015,11,16,<built-in method weekday of Timestamp object at 0x10829e350>
784,79844821,"638 19th St UNIT 10, San Francisco, CA",37762084,-122389007,1.52,False,3.0,2.5,1467.0,sqft,,,2007.0,2015,12,30,<built-in method weekday of Timestamp object at 0x10829e3d0>
785,79845444,"988 Fulton St APT 326, San Francisco, CA",37778057,-122432510,0.555,False,1.0,1.0,417.0,sqft,,,1999.0,2016,1,28,<built-in method weekday of Timestamp object at 0x10829e450>
786,79846075,"1562 22nd St, San Francisco, CA",37757671,-122396586,1.67,False,3.0,2.0,2542.0,sqft,,,2006.0,2015,12,23,<built-in method weekday of Timestamp object at 0x10829e4d0>
787,79846566,"199 Tiffany Ave APT 202, San Francisco, CA",37744274,-122421340,1.19,False,2.0,2.0,1118.0,sqft,,,2004.0,2015,11,10,<built-in method weekday of Timestamp object at 0x10829e550>
788,79846666,"555 4th St UNIT 513, San Francisco, CA",37779422,-122396712,1.18,False,2.0,2.0,1177.0,sqft,,,2006.0,2015,12,16,<built-in method weekday of Timestamp object at 0x10829e5d0>
789,79846985,"555 4th St UNIT 728, San Francisco, CA",37779048,-122397178,0.788,False,1.0,1.0,671.0,sqft,,,2006.0,2015,11,16,<built-in method weekday of Timestamp object at 0x10829e650>
790,80730869,"260 King St UNIT 817, San Francisco, CA",37777191,-122393394,0.75,False,,1.0,759.0,sqft,,,2004.0,2015,11,10,<built-in method weekday of Timestamp object at 0x10829e6d0>
791,80730989,"2002 3rd St APT 212, San Francisco, CA",37763988,-122389167,1.1,False,2.0,2.0,1358.0,sqft,,,2002.0,2016,1,22,<built-in method weekday of Timestamp object at 0x10829e750>
792,80731709,"35 Lucerne St # C, San Francisco, CA",37773727,-122401537,0.969,False,,,1446.0,sqft,,,1997.0,2015,12,18,<built-in method weekday of Timestamp object at 0x10829e7d0>
793,80731986,"59 Rodgers St # B, San Francisco, CA",37775070,-122408775,0.8,False,1.0,1.0,800.0,sqft,,,2000.0,2015,11,20,<built-in method weekday of Timestamp object at 0x10829e850>
794,80732028,"83 Lafayette St APT 4, San Francisco, CA",37772805,-122416538,0.76,False,1.0,1.0,1008.0,sqft,,,1993.0,2015,12,23,<built-in method weekday of Timestamp object at 0x10829e8d0>
795,80732173,"2080 3rd St APT 8, San Francisco, CA",37763302,-122389100,0.875,False,1.0,2.0,998.0,sqft,,,1998.0,2015,12,17,<built-in method weekday of Timestamp object at 0x10829e950>
796,80732939,"125 Gilbert St APT 17, San Francisco, CA",37773223,-122401916,0.875,False,1.0,1.5,1047.0,sqft,,,1996.0,2015,11,16,<built-in method weekday of Timestamp object at 0x10829e9d0>
797,80734665,"142 Russ St STE 5, San Francisco, CA",37778152,-122407806,1.48,False,2.0,2.0,2198.0,sqft,,,1999.0,2015,12,20,<built-in method weekday of Timestamp object at 0x10829ea50>
798,80735046,"260 King St UNIT 703, San Francisco, CA",37777191,-122393394,1.27,False,2.0,2.0,1286.0,sqft,,,2004.0,2015,12,3,<built-in method weekday of Timestamp object at 0x10829ead0>
799,80735111,"188 Minna St APT 28B, San Francisco, CA",37786289,-122401374,2.85,False,2.0,2.5,1740.0,sqft,,,2005.0,2015,12,17,<built-in method weekday of Timestamp object at 0x10829eb50>
800,80735775,"650 Delancey St APT 203, San Francisco, CA",37782775,-122389686,2.17,False,2.0,2.0,1619.0,sqft,,,1996.0,2015,12,16,<built-in method weekday of Timestamp object at 0x10829ebd0>
801,80736058,"720 York St UNIT 201, San Francisco, CA",37759831,-122409205,0.9,False,1.0,1.0,867.0,sqft,,,1999.0,2015,11,25,<built-in method weekday of Timestamp object at 0x10829ec50>
802,80737517,"303 Langton St # 2, San Francisco, CA",37773690,-122404988,0.85,False,2.0,1.5,1220.0,sqft,,,1997.0,2015,11,25,<built-in method weekday of Timestamp object at 0x10829ecd0>
803,80738064,"761 Tehama St APT 1, San Francisco, CA",37775009,-122411787,0.75,False,2.0,2.0,1401.0,sqft,,,2001.0,2015,12,3,<built-in method weekday of Timestamp object at 0x10829ed50>
804,80738317,"650 Delancey St APT 109, San Francisco, CA",37782577,-122389991,1.95,False,,2.0,1554.0,sqft,,,1996.0,2015,12,4,<built-in method weekday of Timestamp object at 0x10829edd0>
805,80738981,"400 Beale St APT 1308, San Francisco, CA",37786910,-122390925,0.00365,False,1.0,1.0,680.0,sqft,,,2002.0,2015,11,16,<built-in method weekday of Timestamp object at 0x10829ee50>
806,80741376,"1310 Minnesota St # 29, San Francisco, CA",37753700,-122390068,1.12,False,1.0,2.0,1000.0,sqft,,,2002.0,2015,11,20,<built-in method weekday of Timestamp object at 0x10829eed0>
807,80741391,"340 6th St UNIT 303, San Francisco, CA",37777801,-122405227,0.0057,False,,,2176.0,sqft,4500.0,sqft,1997.0,2015,12,31,<built-in method weekday of Timestamp object at 0x10829ef50>
808,80742238,"2002 3rd St APT 213, San Francisco, CA",37763988,-122389167,1.1,False,2.0,2.0,1354.0,sqft,,,2002.0,2015,12,29,<built-in method weekday of Timestamp object at 0x10832f050>
809,80742310,"400 Beale St APT 1407, San Francisco, CA",37786910,-122390925,1.05,False,2.0,2.0,1102.0,sqft,,,2001.0,2015,12,31,<built-in method weekday of Timestamp object at 0x10832f0d0>
810,80743040,"188 S Park St APT 6, San Francisco, CA",37781016,-122395070,1.48,False,3.0,2.5,1456.0,sqft,,,2002.0,2015,12,16,<built-in method weekday of Timestamp object at 0x10832f150>
811,80744434,"950 Harrison St UNIT 101, San Francisco, CA",37778388,-122403190,0.98,False,3.0,2.0,1642.0,sqft,,,2000.0,2015,12,15,<built-in method weekday of Timestamp object at 0x10832f1d0>
812,80745091,"199 New Montgomery St UNIT 1009, San Francisco, CA",37786632,-122399101,0.908,False,1.0,1.0,702.0,sqft,,,2004.0,2016,2,3,<built-in method weekday of Timestamp object at 0x10832f250>
813,80746381,"400 Beale St APT 2506, San Francisco, CA",37786910,-122390925,1.2,False,2.0,2.0,1215.0,sqft,,,2002.0,2015,12,28,<built-in method weekday of Timestamp object at 0x10832f2d0>
814,80746693,"142 Russ St APT 4, San Francisco, CA",37778152,-122407806,1.73,False,3.0,2.5,2326.0,sqft,,,1999.0,2015,11,25,<built-in method weekday of Timestamp object at 0x10832f350>
815,80747397,"175 Russ St APT 14, San Francisco, CA",37778156,-122406990,1.19,False,,,1361.0,sqft,,,2003.0,2015,12,10,<built-in method weekday of Timestamp object at 0x10832f3d0>
816,80747693,"1050 N Point St APT 1606, San Francisco, CA",37805426,-122424814,1.35,False,2.0,2.0,,,,,1963.0,2015,12,30,<built-in method weekday of Timestamp object at 0x10832f450>
817,80748857,"999 16th St APT 17, San Francisco, CA",37766197,-122396560,0.82,False,1.0,1.5,1140.0,sqft,,,1998.0,2015,12,14,<built-in method weekday of Timestamp object at 0x10832f4d0>
818,80749447,"199 New Montgomery St UNIT 1201, San Francisco, CA",37786632,-122399101,1.15,False,2.0,2.0,971.0,sqft,,,2004.0,2015,11,10,<built-in method weekday of Timestamp object at 0x10832f550>
819,80749465,"16 Jennifer Pl, San Francisco, CA",37780017,-122402328,0.95,False,2.0,,1367.0,sqft,,,2000.0,2015,11,16,<built-in method weekday of Timestamp object at 0x10832f5d0>
820,80750153,"1099 23rd St APT 1, San Francisco, CA",37755009,-122390599,0.801,False,1.0,2.0,687.0,sqft,,,2000.0,2015,12,3,<built-in method weekday of Timestamp object at 0x10832f650>
821,80750787,"370 De Haro St # TB3, San Francisco, CA",37765460,-122402137,1.12,False,1.0,2.0,1180.0,sqft,,,1999.0,2015,11,18,<built-in method weekday of Timestamp object at 0x10832f6d0>
822,80751734,"300 Beale St APT 504, San Francisco, CA",37788139,-122392578,0.75,False,1.0,1.0,754.0,sqft,,,1937.0,2015,12,15,<built-in method weekday of Timestamp object at 0x10832f750>
823,80752101,"60 Rausch St APT 401, San Francisco, CA",37776125,-122409677,1.88,False,3.0,2.5,1703.0,sqft,,,2002.0,2015,12,11,<built-in method weekday of Timestamp object at 0x10832f7d0>
824,80755226,"2600 18th St STE 22, San Francisco, CA",37762136,-122408479,1.25,False,2.0,2.0,1662.0,sqft,,,1999.0,2015,11,18,<built-in method weekday of Timestamp object at 0x10832f850>
825,80755560,"725 Tehama St UNIT 4, San Francisco, CA",37775283,-122411440,1.23,False,2.0,2.0,1599.0,sqft,,,2000.0,2015,12,17,<built-in method weekday of Timestamp object at 0x10832f8d0>
826,80756614,"1011 23rd St APT 2, San Francisco, CA",37755031,-122390251,0.925,False,2.0,1.5,1223.0,sqft,,,2000.0,2016,1,21,<built-in method weekday of Timestamp object at 0x10832f950>
827,82785286,"181 Ofarrell St STE 514, San Francisco, CA",37786190,-122407630,0.978,False,1.0,1.5,1080.0,sqft,,,2006.0,2015,12,30,<built-in method weekday of Timestamp object at 0x10832f9d0>
828,82785479,"750 Van Ness Ave # V704, San Francisco, CA",37782379,-122420166,0.495,True,,1.0,395.0,sqft,,,2008.0,2015,11,20,<built-in method weekday of Timestamp object at 0x10832fa50>
829,82785514,"1394 Mcallister St, San Francisco, CA",37778463,-122434933,2.1,False,3.0,2.5,2300.0,sqft,,,1890.0,2015,11,13,<built-in method weekday of Timestamp object at 0x10832fad0>
830,82785630,"753 Baker St, San Francisco, CA",37778031,-122442157,1.2,False,2.0,1.0,1444.0,sqft,,,1900.0,2015,11,20,<built-in method weekday of Timestamp object at 0x10832fb50>
831,82785876,"1160 Mission St UNIT 904, San Francisco, CA",37778705,-122412635,0.79,False,1.0,1.0,765.0,sqft,,,2008.0,2015,12,1,<built-in method weekday of Timestamp object at 0x10832fbd0>
832,82785952,"2 Mint Plz STE 401, San Francisco, CA",37783241,-122407350,1.25,False,2.0,2.0,1245.0,sqft,,,2009.0,2015,11,24,<built-in method weekday of Timestamp object at 0x10832fc50>
833,82785995,"1234 Howard St # 2B3, San Francisco, CA",37775993,-122412506,0.96,False,1.0,1.0,888.0,sqft,,,2007.0,2015,11,23,<built-in method weekday of Timestamp object at 0x10832fcd0>
834,82786028,"425 1st St UNIT 802, San Francisco, CA",37786041,-122392654,1.34,False,2.0,2.0,1309.0,sqft,,,2008.0,2015,12,22,<built-in method weekday of Timestamp object at 0x10832fd50>
835,82786211,"310 Townsend St APT 311, San Francisco, CA",37777027,-122395736,0.9,False,1.0,1.0,853.0,sqft,,,2006.0,2015,12,8,<built-in method weekday of Timestamp object at 0x10832fdd0>
836,82816304,"1264 Noe St, San Francisco, CA",37748729,-122431892,1.25,False,2.0,1.0,1078.0,sqft,,,1910.0,2015,11,25,<built-in method weekday of Timestamp object at 0x10832fe50>
837,83152921,"177 Townsend St UNIT 527, San Francisco, CA",37778980,-122391754,1.3,False,2.0,2.0,1019.0,sqft,,,2007.0,2015,11,16,<built-in method weekday of Timestamp object at 0x10832fed0>
838,83153276,"964 Potrero Ave, San Francisco, CA",37756742,-122407035,0.69,False,,1.0,1130.0,sqft,,,1906.0,2015,11,12,<built-in method weekday of Timestamp object at 0x10832ff50>
839,83154048,"55 Page St APT 415, San Francisco, CA",37773891,-122421875,0.895,False,1.0,1.0,750.0,sqft,,,2008.0,2015,12,4,<built-in method weekday of Timestamp object at 0x10832e050>
840,83154302,"888 7th St UNIT 308, San Francisco, CA",37770378,-122401062,0.325,False,1.0,1.0,537.0,sqft,,,2008.0,2015,11,20,<built-in method weekday of Timestamp object at 0x10832e0d0>
841,89228573,"901 Bush St APT 307, San Francisco, CA",37789520,-122412277,0.665,False,1.0,1.0,477.0,sqft,,,1909.0,2015,11,17,<built-in method weekday of Timestamp object at 0x10832e150>
842,89236680,"1816 Castro St, San Francisco, CA",37747035,-122433868,0.85,False,2.0,1.0,884.0,sqft,,,1918.0,2016,2,2,<built-in method weekday of Timestamp object at 0x10832e1d0>
843,89236772,"36 Heather Ave, San Francisco, CA",37785161,-122452628,0.81,False,1.0,1.0,906.0,sqft,,,1949.0,2015,12,15,<built-in method weekday of Timestamp object at 0x10832e250>
844,89236856,"1049 Dolores St APT 4, San Francisco, CA",37752658,-122424819,1.27,False,2.0,1.0,904.0,sqft,,,1960.0,2015,12,18,<built-in method weekday of Timestamp object at 0x10832e2d0>
845,89237493,"425 1st St UNIT 4905, San Francisco, CA",37786064,-122392173,1.01,False,1.0,1.0,710.0,sqft,,,2008.0,2015,12,31,<built-in method weekday of Timestamp object at 0x10832e350>
846,89237721,"301 Main St # T28F, San Francisco, CA",37789333,-122391698,2.2,False,2.0,2.0,1323.0,sqft,,,2008.0,2015,12,1,<built-in method weekday of Timestamp object at 0x10832e3d0>
847,89237766,"451 Kansas St UNIT 448, San Francisco, CA",37764114,-122402984,1.16,False,2.0,2.5,1030.0,sqft,,,2007.0,2015,12,1,<built-in method weekday of Timestamp object at 0x10832e450>
848,89237920,"122 Maynard St, San Francisco, CA",37729094,-122427690,0.0105,False,5.0,5.0,2700.0,sqft,2750.0,sqft,2009.0,2015,12,22,<built-in method weekday of Timestamp object at 0x10832e4d0>
849,89237930,"333 Main St # IT8H, San Francisco, CA",37788944,-122391075,0.972,False,1.0,1.0,835.0,sqft,,,2008.0,2015,12,8,<built-in method weekday of Timestamp object at 0x10832e550>
850,89238065,"338 Spear St UNIT 5J, San Francisco, CA",37789533,-122390371,1.05,False,1.0,1.0,1021.0,sqft,,,2009.0,2015,11,20,<built-in method weekday of Timestamp object at 0x10832e5d0>
851,89238087,"425 1st St UNIT 4801, San Francisco, CA",37786933,-122393769,0.481,False,1.0,1.0,837.0,sqft,,,2008.0,2015,11,20,<built-in method weekday of Timestamp object at 0x10832e650>
852,89238407,"631 Folsom St APT 12B, San Francisco, CA",37784713,-122396873,1.27,False,2.0,2.0,1054.0,sqft,,,2009.0,2015,11,25,<built-in method weekday of Timestamp object at 0x10832e6d0>
853,89238425,"1326 Lyon St, San Francisco, CA",37783218,-122444229,0.945,False,2.0,1.5,1300.0,sqft,,,1906.0,2015,12,17,<built-in method weekday of Timestamp object at 0x10832e750>
854,89238591,"6 Mint Plz APT 601A, San Francisco, CA",37783080,-122407541,0.84,False,1.0,1.0,606.0,sqft,,,1900.0,2015,12,2,<built-in method weekday of Timestamp object at 0x10832e7d0>
855,89238700,"1521 Sutter St APT 304, San Francisco, CA",37786731,-122425918,1.09,False,2.0,2.0,1098.0,sqft,,,2008.0,2015,12,11,<built-in method weekday of Timestamp object at 0x10832e850>
856,89239104,"301 Main St # IT5C, San Francisco, CA",37789333,-122391698,2.3,False,2.0,2.0,1752.0,sqft,,,2008.0,2015,12,4,<built-in method weekday of Timestamp object at 0x10832e8d0>
857,89239155,"1501 Greenwich St UNIT 403, San Francisco, CA",37800064,-122424682,0.0195,False,2.0,2.0,1115.0,sqft,,,2008.0,2015,12,8,<built-in method weekday of Timestamp object at 0x10832e950>
858,89239433,"383 Missouri St, San Francisco, CA",37761581,-122396117,1.31,False,2.0,1.0,1625.0,sqft,,,1904.0,2016,1,10,<built-in method weekday of Timestamp object at 0x10832e9d0>
859,89239580,"690 Market St UNIT 1705, San Francisco, CA",37788246,-122403198,1.05,False,2.0,2.0,1050.0,sqft,,,2007.0,2015,11,23,<built-in method weekday of Timestamp object at 0x10832ea50>
860,89239642,"349 Frederick St, San Francisco, CA",37766586,-122449058,1.52,False,3.0,2.5,2084.0,sqft,,,1900.0,2015,12,11,<built-in method weekday of Timestamp object at 0x10832ead0>
861,89239815,"472 12th Ave, San Francisco, CA",37779371,-122470275,1.25,False,2.0,1.0,1508.0,sqft,,,1931.0,2015,11,16,<built-in method weekday of Timestamp object at 0x10832eb50>
862,89239837,"338 Spear St UNIT 10B, San Francisco, CA",37789533,-122390371,1.48,False,2.0,2.0,1316.0,sqft,,,2009.0,2015,11,17,<built-in method weekday of Timestamp object at 0x10832ebd0>
863,89239862,"901 Bush St APT 203, San Francisco, CA",37789520,-122412277,0.635,False,,,429.0,sqft,,,1909.0,2015,11,24,<built-in method weekday of Timestamp object at 0x10832ec50>
864,89240177,"451 Kansas St UNIT 631, San Francisco, CA",37764080,-122403289,1.15,False,2.0,2.0,928.0,sqft,,,2007.0,2015,11,24,<built-in method weekday of Timestamp object at 0x10832ecd0>
865,89240293,"338 Spear St UNIT 4C, San Francisco, CA",37789533,-122390371,0.949,False,1.0,1.0,799.0,sqft,,,2009.0,2015,12,23,<built-in method weekday of Timestamp object at 0x10832ed50>
866,89240297,"733 Front St UNIT 509, San Francisco, CA",37798027,-122400093,1.2,False,1.0,1.0,890.0,sqft,,,2007.0,2015,11,20,<built-in method weekday of Timestamp object at 0x10832edd0>
867,89240348,"338 Spear St UNIT 39A, San Francisco, CA",37789533,-122390371,2.75,False,2.0,2.0,1300.0,sqft,,,2009.0,2015,12,23,<built-in method weekday of Timestamp object at 0x10832ee50>
868,89240438,"6 Mint Plz APT 702A, San Francisco, CA",37783080,-122407541,2.55,False,3.0,3.0,1670.0,sqft,,,1900.0,2015,12,16,<built-in method weekday of Timestamp object at 0x10832eed0>
869,89240616,"301 Main St # T23C, San Francisco, CA",37789333,-122391698,1.43,False,1.0,1.0,809.0,sqft,,,2008.0,2015,11,16,<built-in method weekday of Timestamp object at 0x10832ef50>
870,94976253,"330 Berry St UNIT 506, San Francisco, CA",37773529,-122396743,0.1125,False,2.0,2.0,903.0,sqft,,,2009.0,2015,12,30,<built-in method weekday of Timestamp object at 0x10832d050>
871,96013386,"4056 18th St, San Francisco, CA",37761173,-122434059,1.23,False,3.0,1.0,1659.0,sqft,,,1901.0,2016,2,3,<built-in method weekday of Timestamp object at 0x10832d0d0>
872,96018886,"300 Berry St UNIT 1212, San Francisco, CA",37773929,-122396240,1.23,False,2.0,2.0,966.0,sqft,,,2009.0,2015,11,16,<built-in method weekday of Timestamp object at 0x10832d150>
873,96023008,"397 Valley St, San Francisco, CA",37744121,-122430900,1.12,False,2.0,1.0,931.0,sqft,,,1950.0,2015,11,10,<built-in method weekday of Timestamp object at 0x10832d1d0>
874,96043590,"300 Berry St UNIT 720, San Francisco, CA",37773929,-122396240,0.72,False,1.0,1.0,659.0,sqft,,,2008.0,2015,11,30,<built-in method weekday of Timestamp object at 0x10832d250>
875,96048518,"16 Orizaba Ave, San Francisco, CA",37709894,-122462280,1.3,False,6.0,6.0,4136.0,sqft,2613.0,sqft,2010.0,2015,12,9,<built-in method weekday of Timestamp object at 0x10832d2d0>
876,111710714,"723 Taylor St # 501, San Francisco, CA",37789192,-122412231,0.798,False,1.0,1.0,677.0,sqft,,,2010.0,2015,12,2,<built-in method weekday of Timestamp object at 0x10832d350>
877,111711124,"2125 Bryant St APT 5, San Francisco, CA",37760113,-122409928,1.38,False,2.0,2.0,1240.0,sqft,,,2009.0,2015,11,17,<built-in method weekday of Timestamp object at 0x10832d3d0>
878,111711143,"2125 Bryant St APT 117, San Francisco, CA",37760177,-122409790,1.34,False,2.0,2.0,1328.0,sqft,,,2009.0,2015,12,10,<built-in method weekday of Timestamp object at 0x10832d450>
879,111711144,"2125 Bryant St APT 118, San Francisco, CA",37760113,-122409928,1.45,False,2.0,2.5,1392.0,sqft,,,2009.0,2015,12,10,<built-in method weekday of Timestamp object at 0x10832d4d0>
880,111926288,"2548 Hyde St, San Francisco, CA",37804429,-122420036,1.53,False,3.0,1.5,1362.0,sqft,,,1908.0,2015,11,13,<built-in method weekday of Timestamp object at 0x10832d550>
881,111930969,"860 Waller St APT 2, San Francisco, CA",37770488,-122437927,1.23,False,2.0,1.0,,,,,,2015,11,18,<built-in method weekday of Timestamp object at 0x10832d5d0>
882,111931130,"860 Waller St APT 1, San Francisco, CA",37770488,-122437927,1.28,False,2.0,2.0,1105.0,sqft,,,,2015,12,3,<built-in method weekday of Timestamp object at 0x10832d650>
883,111932542,"1355 Pacific Ave UNIT 403, San Francisco, CA",37795295,-122417541,1.23,False,1.0,1.0,880.0,sqft,,,2010.0,2015,12,1,<built-in method weekday of Timestamp object at 0x10832d6d0>
